"submission_year","tri_facility_id","tri_facility_name","rsei_media","county","state","chemical","industry_sector","new_industry_flag","rsei_score"
2014,"06512CRRNT30TYL","CURRENT INC","Fugitive Air Releases","NEW HAVEN","CT","Methanol","326 Plastics and Rubber","False",5.96319e-05
2013,"06512CRRNT30TYL","CURRENT INC","Fugitive Air Releases","NEW HAVEN","CT","Methanol","326 Plastics and Rubber","False",5.94576e-05
2008,"06512NRTHS481ES","SHELL NEW HAVEN TERMINAL","Off-Site Incineration","NEW HAVEN","CT","Xylene (mixed isomers)","4247 Petroleum Bulk Terminals","True",5.92255e-05
2010,"06512CRRNT30TYL","CURRENT INC","Fugitive Air Releases","NEW HAVEN","CT","Methanol","326 Plastics and Rubber","False",5.89453e-05
2009,"06512CRRNT30TYL","CURRENT INC","Fugitive Air Releases","NEW HAVEN","CT","Methanol","326 Plastics and Rubber","False",5.87782e-05
2014,"06492CNNCTTOELL","NUCOR STEEL CONNECTICUT","Stack Air Releases","NEW HAVEN","CT","Lead compounds","331 Primary Metals","False",5.87565e-05
2009,"06111KNYMN1170M","KEENEY MANUFACTURING CO INC","Transfers to POTWs","HARTFORD","CT","Lead","332 Fabricated Metals","False",5.8724e-05
2008,"06512CRRNT30TYL","CURRENT INC","Fugitive Air Releases","NEW HAVEN","CT","Methanol","326 Plastics and Rubber","False",5.86112e-05
2017,"06340DNCST835PO","DONCASTERS INC PRECISION CASTINGS NEW ENGLAND","Transfers to POTWs","NEW LONDON","CT","Nickel","336 Transportation Equipment","False",5.85494e-05
2018,"06852KNGNDSCIEN","KING INDUSTRIES INC","Direct Water Releases","FAIRFIELD","CT","Barium compounds","325 Chemicals","False",5.84561e-05
2007,"06512CRRNT30TYL","CURRENT INC","Fugitive Air Releases","NEW HAVEN","CT","Methanol","326 Plastics and Rubber","False",5.84442e-05
2014,"06340GNRLD75EAS","ELECTRIC BOAT CORP","Transfers to POTWs","NEW LONDON","CT","Nickel","336 Transportation Equipment","False",5.74751e-05
2017,"06708HBBRD563SL","HUBBARD-HALL INC","Stack Air Releases","NEW HAVEN","CT","Ethylene glycol","4246 Chemical Wholesalers","True",5.65157e-05
2019,"06490JLLFF354PE","JELLIFF CORP","Stack Air Releases","FAIRFIELD","CT","Ammonia","332 Fabricated Metals","False",5.63098e-05
2018,"06490JLLFF354PE","JELLIFF CORP","Stack Air Releases","FAIRFIELD","CT","Ammonia","332 Fabricated Metals","False",5.61277e-05
2017,"06490JLLFF354PE","JELLIFF CORP","Stack Air Releases","FAIRFIELD","CT","Ammonia","332 Fabricated Metals","False",5.59502e-05
2016,"06490JLLFF354PE","JELLIFF CORP","Stack Air Releases","FAIRFIELD","CT","Ammonia","332 Fabricated Metals","False",5.5777e-05
2019,"06340GNRLD75EAS","ELECTRIC BOAT CORP","Transfers to POTWs","NEW LONDON","CT","Nickel","336 Transportation Equipment","False",5.57096e-05
2015,"06490JLLFF354PE","JELLIFF CORP","Stack Air Releases","FAIRFIELD","CT","Ammonia","332 Fabricated Metals","False",5.56077e-05
2014,"06490JLLFF354PE","JELLIFF CORP","Stack Air Releases","FAIRFIELD","CT","Ammonia","332 Fabricated Metals","False",5.54419e-05
2013,"06490JLLFF354PE","JELLIFF CORP","Stack Air Releases","FAIRFIELD","CT","Ammonia","332 Fabricated Metals","False",5.52791e-05
2019,"06320SHFFL17BRA","SHEFFIELD PHARMACEUTICALS LLC","Transfers to POTWs","NEW LONDON","CT","Zinc compounds","325 Chemicals","False",5.52266e-05
2007,"06611MHLNC20NUT","MAHLE, INC","Stack Air Releases","FAIRFIELD","CT","Nitrate compounds","333 Machinery","False",5.50828e-05
2007,"06111TLNTC549CE","BEACON INDUSTRIES INC","Transfers to POTWs","HARTFORD","CT","Nickel","332 Fabricated Metals","False",5.49297e-05
2010,"06110CHNDLCHART","TRIUMPH ENGINE CONTROL SYSTEMS LLC","Transfers to POTWs","HARTFORD","CT","Lead compounds","336 Transportation Equipment","False",5.47316e-05
2012,"06111KNYMN1170M","KEENEY MANUFACTURING CO INC","Transfers to POTWs","HARTFORD","CT","Lead","332 Fabricated Metals","False",5.47071e-05
2010,"11771CMMNDONECO","COMMANDER TERMINALS LLC","Off-Site Incineration","NASSAU","NY","n-Hexane","4247 Petroleum Bulk Terminals","True",5.44101e-05
2014,"11733NRTHV19TER","NORTHVILLE INDUSTRIES CORP - SETAUKET TERMINAL","Stack Air Releases","SUFFOLK","NY","Benzo(g,h,i)perylene","4247 Petroleum Bulk Terminals","True",5.43741e-05
2007,"06852KNGNDSCIEN","KING INDUSTRIES INC","Stack Air Releases","FAIRFIELD","CT","Ethylene glycol","325 Chemicals","False",5.39439e-05
2019,"06852KNGNDSCIEN","KING INDUSTRIES INC","Transfers to POTWs","FAIRFIELD","CT","Zinc compounds","325 Chemicals","False",5.338049e-05
2008,"06790FLCLL539TE","FUELCELL ENERGY","Off-Site Incineration","LITCHFIELD","CT","Cyclohexane","335 Electrical Equipment","False",5.29365e-05
2019,"0633WMRCSS1761R","AMERICAS STYRENICS ALLYNS POINT PLANT","Transfers to POTWs","NEW LONDON","CT","Zinc compounds","325 Chemicals","False",5.26046e-05
2009,"06111TLNTC549CE","BEACON INDUSTRIES INC","Transfers to POTWs","HARTFORD","CT","Nickel","332 Fabricated Metals","False",5.25582e-05
2014,"06111KNYMN1170M","KEENEY MANUFACTURING CO INC","Transfers to POTWs","HARTFORD","CT","Lead","332 Fabricated Metals","False",5.24172e-05
2017,"06492MRCNCSOUTH","ALLNEX USA INC WALLINGFORD CT SITE","Off-Site Incineration","NEW HAVEN","CT","Toluene","325 Chemicals","False",5.20367e-05
2017,"06340GNRLD75EAS","ELECTRIC BOAT CORP","Transfers to POTWs","NEW LONDON","CT","Nickel","336 Transportation Equipment","False",5.15234e-05
2009,"06708LLGHN271RA","ATI FLAT ROLLED PRODUCTS HOLDINGS LLC","Transfers to POTWs","NEW HAVEN","CT","Manganese compounds","331 Primary Metals","False",5.14911e-05
2011,"06111KNYMN1170M","KEENEY MANUFACTURING CO INC","Transfers to POTWs","HARTFORD","CT","Lead","332 Fabricated Metals","False",5.14163e-05
2007,"06852KNGNDSCIEN","KING INDUSTRIES INC","Transfers to POTWs","FAIRFIELD","CT","Nitrobenzene","325 Chemicals","False",5.11806031e-05
2018,"06770LCTRC18RAD","ELECTRIC CABLE COMPOUNDS INC","Transfers to POTWs","NEW HAVEN","CT","Zinc compounds","325 Chemicals","False",5.074723e-05
2016,"06340GNRLD75EAS","ELECTRIC BOAT CORP","Transfers to POTWs","NEW LONDON","CT","Nickel","336 Transportation Equipment","False",5.06264e-05
2019,"06457PRTTWAIRCR","PRATT & WHITNEY","Transfers to POTWs","MIDDLESEX","CT","Nickel","336 Transportation Equipment","False",4.99899e-05
2011,"06706SMRST215PI","WIELAND ROLLED PRODUCTS NA - WATERBURY FACILITY","Direct Water Releases","NEW HAVEN","CT","Nickel","331 Primary Metals","False",4.98536e-05
2018,"06457PRTTWAIRCR","PRATT & WHITNEY","Transfers to POTWs","MIDDLESEX","CT","Nickel","336 Transportation Equipment","False",4.96893e-05
2017,"06492MRCNCSOUTH","ALLNEX USA INC WALLINGFORD CT SITE","Off-Site Incineration","NEW HAVEN","CT","Cresol (mixed isomers)","325 Chemicals","False",4.968499e-05
2016,"06040NSNNG186AD","PARADIGM MANCHESTER INC","Transfers to POTWs","HARTFORD","CT","Nickel","336 Transportation Equipment","False",4.93749e-05
2007,"06790FLCLL539TE","FUELCELL ENERGY","Off-Site Incineration","LITCHFIELD","CT","Cyclohexane","335 Electrical Equipment","False",4.90347e-05
2013,"06050TLCNC642BL","TILCON CONNECTICUT INC","Stack Air Releases","HARTFORD","CT","Nitrate compounds","324 Petroleum","False",4.82181e-05
2012,"06050TLCNC642BL","TILCON CONNECTICUT INC","Stack Air Releases","HARTFORD","CT","Nitrate compounds","324 Petroleum","False",4.80615e-05
2013,"06492MRCNCSOUTH","ALLNEX USA INC WALLINGFORD CT SITE","Off-Site Incineration","NEW HAVEN","CT","Toluene","325 Chemicals","False",4.797e-05
2010,"06050TLCNC642BL","TILCON CONNECTICUT INC","Stack Air Releases","HARTFORD","CT","Nitrate compounds","324 Petroleum","False",4.77887e-05
2009,"06050TLCNC642BL","TILCON CONNECTICUT INC","Stack Air Releases","HARTFORD","CT","Nitrate compounds","324 Petroleum","False",4.7667e-05
2018,"06450MRMND508NO","ACCEL INTERNATIONAL HOLDINGS INC","Transfers to POTWs","NEW HAVEN","CT","Silver","332 Fabricated Metals","False",4.70841e-05
2014,"06708LLGHN271RA","ATI FLAT ROLLED PRODUCTS HOLDINGS LLC","Transfers to POTWs","NEW HAVEN","CT","Manganese compounds","331 Primary Metals","False",4.65758e-05
2014,"06111TLNTC549CE","BEACON INDUSTRIES INC","Transfers to POTWs","HARTFORD","CT","Nickel","336 Transportation Equipment","False",4.59321e-05
2010,"06708LLGHN271RA","ATI FLAT ROLLED PRODUCTS HOLDINGS LLC","Transfers to POTWs","NEW HAVEN","CT","Manganese compounds","331 Primary Metals","False",4.53589e-05
2019,"06610BRDGP50CRO","TRADEBE TREATMENT & RECYCLING OF BRIDGEPORT LLC","Transfers to POTWs","FAIRFIELD","CT","Methanol","562 Hazardous Waste","True",4.535098e-05
2015,"06110CHNDLCHART","TRIUMPH ENGINE CONTROL SYSTEMS LLC","Transfers to POTWs","HARTFORD","CT","Lead compounds","336 Transportation Equipment","False",4.52149e-05
2017,"06852KNGNDSCIEN","KING INDUSTRIES INC","Transfers to POTWs","FAIRFIELD","CT","Zinc compounds","325 Chemicals","False",4.48354e-05
2016,"06111KNYMN1170M","KEENEY MANUFACTURING CO INC","Transfers to POTWs","HARTFORD","CT","Lead","332 Fabricated Metals","False",4.47425e-05
2019,"06492MRCNCSOUTH","ALLNEX USA INC WALLINGFORD CT SITE","Off-Site Incineration","NEW HAVEN","CT","n-Butyl alcohol","325 Chemicals","False",4.41489e-05
2010,"06492MRCNCSOUTH","ALLNEX USA INC WALLINGFORD CT SITE","Off-Site Incineration","NEW HAVEN","CT","Methanol","325 Chemicals","False",4.36565e-05
2011,"06852KNGNDSCIEN","KING INDUSTRIES INC","Transfers to POTWs","FAIRFIELD","CT","Zinc compounds","325 Chemicals","False",4.35891e-05
2019,"06852KNGNDSCIEN","KING INDUSTRIES INC","Fugitive Air Releases","FAIRFIELD","CT","Methyl isobutyl ketone","325 Chemicals","False",4.32404e-05
2019,"06708HBBRD563SL","HUBBARD-HALL INC","Fugitive Air Releases","NEW HAVEN","CT","Ethylene glycol","4246 Chemical Wholesalers","True",4.28488e-05
2018,"06708HBBRD563SL","HUBBARD-HALL INC","Fugitive Air Releases","NEW HAVEN","CT","Ethylene glycol","4246 Chemical Wholesalers","True",4.27605e-05
2017,"06708HBBRD563SL","HUBBARD-HALL INC","Fugitive Air Releases","NEW HAVEN","CT","Ethylene glycol","4246 Chemical Wholesalers","True",4.26744e-05
2017,"06787YLTSF45OLD","STEWART EFI CT LLC","Direct Water Releases","LITCHFIELD","CT","Zinc compounds","332 Fabricated Metals","False",4.21671e-05
2013,"06492MRCNCSOUTH","ALLNEX USA INC WALLINGFORD CT SITE","Off-Site Incineration","NEW HAVEN","CT","Methanol","325 Chemicals","False",4.188406e-05
2015,"06457BRDNF99TUT","BOURDON FORGE CO INC","Transfers to POTWs","MIDDLESEX","CT","Chromium","332 Fabricated Metals","False",4.12504e-05
2019,"06708LLGHN271RA","ATI FLAT ROLLED PRODUCTS HOLDINGS LLC","Transfers to POTWs","NEW HAVEN","CT","Manganese compounds","331 Primary Metals","False",4.1226e-05
2019,"06492BYKCH524SO","BYK USA INC","Off-Site Incineration","NEW HAVEN","CT","Cumene","325 Chemicals","False",4.11839e-05
2012,"06852KNGNDSCIEN","KING INDUSTRIES INC","Stack Air Releases","FAIRFIELD","CT","Ethylene glycol","325 Chemicals","False",4.09913e-05
2010,"06852KNGNDSCIEN","KING INDUSTRIES INC","Stack Air Releases","FAIRFIELD","CT","Ethylene glycol","325 Chemicals","False",4.07757e-05
2013,"06340GNRLD75EAS","ELECTRIC BOAT CORP","Transfers to POTWs","NEW LONDON","CT","Nickel","336 Transportation Equipment","False",3.99819e-05
2010,"06111TLNTC549CE","BEACON INDUSTRIES INC","Transfers to POTWs","HARTFORD","CT","Nickel","336 Transportation Equipment","False",3.98783e-05
2010,"06382STHMS141DE","AES THAMES LLC","Direct Water Releases","NEW LONDON","CT","Manganese compounds","2211 Electric Utilities","True",3.98724e-05
2012,"06708LLGHN271RA","ATI FLAT ROLLED PRODUCTS HOLDINGS LLC","Transfers to POTWs","NEW HAVEN","CT","Manganese compounds","331 Primary Metals","False",3.94006e-05
2011,"06484SMRVT510RI","LATEX INTERNATIONAL","Direct Water Releases","FAIRFIELD","CT","Zinc compounds","326 Plastics and Rubber","False",3.92214e-05
2008,"06852KNGNDSCIEN","KING INDUSTRIES INC","Transfers to POTWs","FAIRFIELD","CT","Zinc compounds","325 Chemicals","False",3.86807e-05
2010,"06512NRTHS481ES","SHELL NEW HAVEN TERMINAL","Off-Site Incineration","NEW HAVEN","CT","1,2,4-Trimethylbenzene","4247 Petroleum Bulk Terminals","True",3.85763e-05
2016,"06852KNGNDSCIEN","KING INDUSTRIES INC","Transfers to POTWs","FAIRFIELD","CT","Xylene (mixed isomers)","325 Chemicals","False",3.85585211e-05
2014,"06787YLTSF45OLD","STEWART EFI CT LLC","Direct Water Releases","LITCHFIELD","CT","Zinc compounds","332 Fabricated Metals","False",3.82996e-05
2015,"06852KNGNDSCIEN","KING INDUSTRIES INC","Transfers to POTWs","FAIRFIELD","CT","Zinc compounds","325 Chemicals","False",3.80469e-05
2019,"06483THKRT49DAY","MARMON UTILITY LLC","Transfers to POTWs","NEW HAVEN","CT","Zinc compounds","335 Electrical Equipment","False",3.80192e-05
2016,"06706SMRST215PI","WIELAND ROLLED PRODUCTS NA - WATERBURY FACILITY","Transfers to POTWs","NEW HAVEN","CT","Lead","331 Primary Metals","False",3.79937e-05
2019,"06110BBTTBRAILR","ABBOTT BALL CO INC","Transfers to POTWs","HARTFORD","CT","Nickel","332 Fabricated Metals","False",3.789e-05
2007,"06382STHMS141DE","AES THAMES LLC","Direct Water Releases","NEW LONDON","CT","Manganese compounds","2211 Electric Utilities","True",3.76855e-05
2018,"06340GNRLD75EAS","ELECTRIC BOAT CORP","Direct Water Releases","NEW LONDON","CT","Nickel","336 Transportation Equipment","False",3.76064e-05
2014,"06110CHNDLCHART","TRIUMPH ENGINE CONTROL SYSTEMS LLC","Transfers to POTWs","HARTFORD","CT","Lead compounds","336 Transportation Equipment","False",3.74408e-05
2012,"06110CHNDLCHART","TRIUMPH ENGINE CONTROL SYSTEMS LLC","Transfers to POTWs","HARTFORD","CT","Lead compounds","336 Transportation Equipment","False",3.69642e-05
2014,"06801VNDRB31TAY","VANDERBILT CHEMICALS LLC","Off-Site Incineration","FAIRFIELD","CT","Benzo(g,h,i)perylene","325 Chemicals","False",3.67774e-05
2017,"06790DYMXC51GRE","DYMAX OLIGOMERS & COATINGS","Stack Air Releases","LITCHFIELD","CT","Methyl methacrylate","325 Chemicals","False",3.62464e-05
2019,"06040NSNNG186AD","PARADIGM MANCHESTER INC","Transfers to POTWs","HARTFORD","CT","Nickel","336 Transportation Equipment","False",3.59429e-05
2008,"06382STHMS141DE","AES THAMES LLC","Direct Water Releases","NEW LONDON","CT","Manganese compounds","2211 Electric Utilities","True",3.42758e-05
2013,"06111TLNTC549CE","BEACON INDUSTRIES INC","Transfers to POTWs","HARTFORD","CT","Nickel","336 Transportation Equipment","False",3.42342e-05
2018,"06708LLGHN271RA","ATI FLAT ROLLED PRODUCTS HOLDINGS LLC","Transfers to POTWs","NEW HAVEN","CT","Manganese compounds","331 Primary Metals","False",3.41377e-05
2017,"06708LLGHN271RA","ATI FLAT ROLLED PRODUCTS HOLDINGS LLC","Transfers to POTWs","NEW HAVEN","CT","Manganese compounds","331 Primary Metals","False",3.39204e-05
2015,"06852KNGNDSCIEN","KING INDUSTRIES INC","Direct Water Releases","FAIRFIELD","CT","Barium compounds","325 Chemicals","False",3.37062e-05
2016,"06708LLGHN271RA","ATI FLAT ROLLED PRODUCTS HOLDINGS LLC","Transfers to POTWs","NEW HAVEN","CT","Manganese compounds","331 Primary Metals","False",3.37031e-05
2010,"06382STHMS141DE","AES THAMES LLC","Transfers to POTWs","NEW LONDON","CT","Manganese compounds","2211 Electric Utilities","True",3.35705e-05
2013,"06111KNYMN1170M","KEENEY MANUFACTURING CO INC","Transfers to POTWs","HARTFORD","CT","Lead","332 Fabricated Metals","False",3.34823e-05
2018,"06457TXTCH150IN","HABASIT AMERICA INC","Transfers to POTWs","MIDDLESEX","CT","Toluene","326 Plastics and Rubber","False",3.34614612747e-05
2017,"06457TXTCH150IN","HABASIT AMERICA INC","Transfers to POTWs","MIDDLESEX","CT","Toluene","326 Plastics and Rubber","False",3.34303108e-05
2009,"06382STHMS141DE","AES THAMES LLC","Transfers to POTWs","NEW LONDON","CT","Manganese compounds","2211 Electric Utilities","True",3.33578e-05
2013,"06708LLGHN271RA","ATI FLAT ROLLED PRODUCTS HOLDINGS LLC","Transfers to POTWs","NEW HAVEN","CT","Manganese compounds","331 Primary Metals","False",3.30512e-05
2009,"06050PTRPL480JO","PETER PAUL ELECTRONICS CO INC","Transfers to POTWs","HARTFORD","CT","Lead","339 Miscellaneous Manufacturing","False",3.30268e-05
2008,"06708LLGHN271RA","ATI FLAT ROLLED PRODUCTS HOLDINGS LLC","Transfers to POTWs","NEW HAVEN","CT","Manganese compounds","331 Primary Metals","False",3.19646e-05
2010,"06043SYNDT201BO","SIMONIZ USA INC","Transfers to POTWs","TOLLAND","CT","Ethylene glycol","325 Chemicals","False",3.1871897e-05
2007,"06708LLGHN271RA","ATI FLAT ROLLED PRODUCTS HOLDINGS LLC","Transfers to POTWs","NEW HAVEN","CT","Manganese compounds","331 Primary Metals","False",3.17473e-05
2009,"06382STHMS141DE","AES THAMES LLC","Direct Water Releases","NEW LONDON","CT","Manganese compounds","2211 Electric Utilities","True",3.15545e-05
2016,"06492MRCNCSOUTH","ALLNEX USA INC WALLINGFORD CT SITE","Off-Site Incineration","NEW HAVEN","CT","Toluene","325 Chemicals","False",3.12905e-05
2018,"06492CNNCTTOELL","NUCOR STEEL CONNECTICUT","Stack Air Releases","NEW HAVEN","CT","Manganese compounds","331 Primary Metals","False",3.10996e-05
2012,"06484SMRVT510RI","LATEX INTERNATIONAL","Direct Water Releases","FAIRFIELD","CT","Zinc compounds","326 Plastics and Rubber","False",3.10438e-05
2013,"06110BBTTBRAILR","ABBOTT BALL CO INC","Transfers to POTWs","HARTFORD","CT","Nickel","332 Fabricated Metals","False",3.06954e-05
2010,"06852KNGNDSCIEN","KING INDUSTRIES INC","Transfers to POTWs","FAIRFIELD","CT","Zinc compounds","325 Chemicals","False",3.04619e-05
2012,"06852KNGNDSCIEN","KING INDUSTRIES INC","Transfers to POTWs","FAIRFIELD","CT","Zinc compounds","325 Chemicals","False",3.03438e-05
2010,"06484SMRVT510RI","LATEX INTERNATIONAL","Direct Water Releases","FAIRFIELD","CT","Zinc compounds","326 Plastics and Rubber","False",2.98947e-05
2019,"06492MRCNCSOUTH","ALLNEX USA INC WALLINGFORD CT SITE","Off-Site Incineration","NEW HAVEN","CT","Xylene (mixed isomers)","325 Chemicals","False",2.98669e-05
2013,"06852KNGNDSCIEN","KING INDUSTRIES INC","Transfers to POTWs","FAIRFIELD","CT","Zinc compounds","325 Chemicals","False",2.946088e-05
2016,"06852KNGNDSCIEN","KING INDUSTRIES INC","Direct Water Releases","FAIRFIELD","CT","Barium compounds","325 Chemicals","False",2.918217e-05
2015,"06897PRKNL77DAN","ASML US LLC","Transfers to POTWs","FAIRFIELD","CT","Lead compounds","333 Machinery","False",2.908121e-05
2018,"06483THKRT49DAY","MARMON UTILITY LLC","Transfers to POTWs","NEW HAVEN","CT","Copper","335 Electrical Equipment","False",2.901909e-05
2007,"06340PFZRNEASTE","PFIZER INC GROTON SITE","Direct Water Releases","NEW LONDON","CT","Cyanide compounds","325 Chemicals","False",2.88468e-05
2017,"06483THKRT49DAY","MARMON UTILITY LLC","Transfers to POTWs","NEW HAVEN","CT","Copper","335 Electrical Equipment","False",2.884514e-05
2017,"06110CHNDLCHART","TRIUMPH ENGINE CONTROL SYSTEMS LLC","Transfers to POTWs","HARTFORD","CT","Lead compounds","336 Transportation Equipment","False",2.823519e-05
2011,"11747TSCPP586UN","NORTHVILLE INDUSTRIES CORP - HOLTSVILLE TERMINAL","Off-Site Incineration","SUFFOLK","NY","n-Hexane","4247 Petroleum Bulk Terminals","True",2.81273e-05
2015,"06111KNYMN1170M","KEENEY MANUFACTURING CO INC","Transfers to POTWs","HARTFORD","CT","Lead","332 Fabricated Metals","False",2.788247e-05
2012,"06320SCSTG15MOH","US COAST GUARD ACADEMY","Direct Water Releases","NEW LONDON","CT","Lead","999 Other","False",2.763059e-05
2009,"06790FLCLL539TE","FUELCELL ENERGY","Off-Site Incineration","LITCHFIELD","CT","Cyclohexane","335 Electrical Equipment","False",2.7607606e-05
2016,"06484SMRVT510RI","LATEX INTERNATIONAL","Direct Water Releases","FAIRFIELD","CT","Zinc compounds","326 Plastics and Rubber","False",2.759451e-05
2011,"06852KNGNDSCIEN","KING INDUSTRIES INC","Stack Air Releases","FAIRFIELD","CT","Ethylene glycol","325 Chemicals","False",2.72552e-05
2012,"11747TSCPP586UN","NORTHVILLE INDUSTRIES CORP - HOLTSVILLE TERMINAL","Off-Site Incineration","SUFFOLK","NY","n-Hexane","4247 Petroleum Bulk Terminals","True",2.72188e-05
2017,"06492CNNCTTOELL","NUCOR STEEL CONNECTICUT","Stack Air Releases","NEW HAVEN","CT","Manganese compounds","331 Primary Metals","False",2.71093e-05
2016,"06492CNNCTTOELL","NUCOR STEEL CONNECTICUT","Stack Air Releases","NEW HAVEN","CT","Manganese compounds","331 Primary Metals","False",2.70102e-05
2015,"06492CNNCTTOELL","NUCOR STEEL CONNECTICUT","Stack Air Releases","NEW HAVEN","CT","Manganese compounds","331 Primary Metals","False",2.69145e-05
2014,"06492CNNCTTOELL","NUCOR STEEL CONNECTICUT","Stack Air Releases","NEW HAVEN","CT","Manganese compounds","331 Primary Metals","False",2.68236e-05
2015,"06708LLGHN271RA","ATI FLAT ROLLED PRODUCTS HOLDINGS LLC","Transfers to POTWs","NEW HAVEN","CT","Manganese compounds","331 Primary Metals","False",2.67886e-05
